stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,0.1,sqrt(log(p)/n),0.015174271293851464,converged,1.0,,2.043566394597292,,,,16,27,0,1.0,0.9310344827586207,0.5423728813559322,0.0,27,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,0.2,sqrt(log(p)/n),0.030348542587702927,converged,1.0,,0.0002519157715141773,,,,16,23,0,1.0,0.7931034482758621,0.5818181818181819,0.0,23,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,0.5,sqrt(log(p)/n),0.07587135646925731,converged,1.0,,0.00022638682276010513,,,,16,17,0,1.0,0.5862068965517241,0.653061224489796,0.0,17,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,1.0,sqrt(log(p)/n),0.15174271293851463,converged,1.0,,0.00020538782700896263,,,,15,5,1,0.9375,0.1724137931034483,0.8333333333333334,0.0,6,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,1.2,sqrt(log(p)/n),0.18209125552621755,converged,1.0,,0.00020233681425452232,,,,14,3,2,0.875,0.10344827586206896,0.8484848484848485,0.0,5,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,1.4,sqrt(log(p)/n),0.21243979811392047,converged,1.0,,0.00020052306354045868,,,,14,2,2,0.875,0.06896551724137931,0.875,0.0,4,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,1.6,sqrt(log(p)/n),0.24278834070162342,converged,1.0,,0.00021028611809015274,,,,11,2,5,0.6875,0.06896551724137931,0.7586206896551724,0.0,7,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,1.8,sqrt(log(p)/n),0.27313688328932634,converged,1.0,,0.0001981053501367569,,,,11,2,5,0.6875,0.06896551724137931,0.7586206896551724,0.0,7,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,2.0,sqrt(log(p)/n),0.30348542587702926,converged,1.0,,0.0001997114159166813,,,,10,2,6,0.625,0.06896551724137931,0.7142857142857143,0.0,8,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,2.2,sqrt(log(p)/n),0.33383396846473223,converged,1.0,,0.00020834803581237793,,,,10,2,6,0.625,0.06896551724137931,0.7142857142857143,0.0,8,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,2.5,sqrt(log(p)/n),0.37935678234628656,converged,1.0,,0.00019663292914628983,,,,10,0,6,0.625,0.0,0.7692307692307693,0.0,6,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,3.0,sqrt(log(p)/n),0.4552281388155439,converged,1.0,,0.0001924382522702217,,,,7,0,9,0.4375,0.0,0.6086956521739131,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,5.0,sqrt(log(p)/n),0.7587135646925731,converged,1.0,,0.0001675160601735115,,,,0,0,16,0.0,0.0,0.0,0.0,16,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,10,100,7,sm_l1,10.0,sqrt(log(p)/n),1.5174271293851462,converged,1.0,,0.00016789976507425308,,,,0,0,16,0.0,0.0,0.0,0.0,16,
